timestamp_us,I_mV,II_mV,III_mV,aVR_mV,aVL_mV,aVF_mV,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,gain
46356836,-11.551619,-13.231039,-1.679420,12.391329,-4.936099,-7.455230,-4.970121,-4.301405,-17.024803,-17.104101,-16.876793,-16.969442,6
46358834,-11.504126,-13.215351,-1.711226,12.359738,-4.896450,-7.463288,-4.990864,-4.346943,-17.063475,-17.142916,-16.915798,-17.008829,6
46360832,-11.479568,-13.209200,-1.729631,12.344384,-4.874969,-7.469416,-5.003738,-4.375172,-17.089272,-17.169333,-16.942215,-17.034626,6
46362830,-11.482906,-13.208151,-1.725245,12.345529,-4.878831,-7.466698,-4.998255,-4.368544,-17.089176,-17.169189,-16.941452,-17.033195,6
46364828,-11.523581,-13.219786,-1.696205,12.371683,-4.913688,-7.457995,-4.987907,-4.339743,-17.066526,-17.146826,-16.918659,-17.011118,6
46366825,-11.593914,-13.243818,-1.649904,12.418866,-4.972005,-7.446861,-4.961967,-4.282618,-17.018175,-17.098141,-16.870356,-16.963863,6
46368823,-11.663055,-13.267326,-1.604271,12.465191,-5.029392,-7.435799,-4.929876,-4.215431,-16.961527,-17.041636,-16.813898,-16.908264,6
46370821,-11.695385,-13.276815,-1.581430,12.486100,-5.056977,-7.429123,-4.913378,-4.177713,-16.927528,-17.007113,-16.779280,-16.874123,6
46372820,-11.677361,-13.271523,-1.594162,12.474442,-5.041599,-7.432842,-4.917479,-4.186392,-16.931581,-17.011023,-16.782999,-16.878510,6
46374817,-11.611462,-13.248730,-1.637268,12.430096,-4.987097,-7.442999,-4.939175,-4.237175,-16.971588,-17.051458,-16.822863,-16.917419,6
46376815,-11.549759,-13.229132,-1.679373,12.389445,-4.935193,-7.454252,-4.973364,-4.302359,-17.023659,-17.103767,-16.875982,-16.970301,6
46378813,-11.508179,-13.215399,-1.707220,12.361789,-4.900479,-7.461309,-4.995203,-4.348803,-17.062855,-17.142677,-16.915274,-17.009211,6
46380811,-11.484575,-13.206816,-1.722240,12.345695,-4.881167,-7.464528,-5.000782,-4.370785,-17.085791,-17.165709,-16.938019,-17.031336,6
46382809,-11.493158,-13.212490,-1.719332,12.352824,-4.886913,-7.465911,-5.005312,-4.375029,-17.090321,-17.170238,-16.942310,-17.035675,6
46384807,-11.535549,-13.228750,-1.693201,12.382150,-4.921174,-7.460976,-4.990864,-4.344702,-17.068577,-17.148352,-16.920280,-17.013597,6
46386805,-11.603451,-13.250351,-1.646900,12.426901,-4.978275,-7.448626,-4.959726,-4.284430,-17.018366,-17.098379,-16.870308,-16.964674,6
46388803,-11.674500,-13.274622,-1.600122,12.474561,-5.037189,-7.437372,-4.927444,-4.220676,-16.961241,-17.041969,-16.813707,-16.908503,6
46390801,-11.706495,-13.283348,-1.576853,12.494922,-5.064821,-7.430100,-4.908371,-4.183865,-16.926765,-17.006588,-16.779184,-16.873884,6
46392800,-11.688566,-13.276482,-1.587915,12.482524,-5.050325,-7.432199,-4.913330,-4.190540,-16.930676,-17.010307,-16.782618,-16.877508,6
46394798,-11.623955,-13.254023,-1.630068,12.438989,-4.996943,-7.442045,-4.935598,-4.238987,-16.970682,-17.050791,-16.822433,-16.917086,6
46396795,-11.553144,-13.228178,-1.675034,12.390661,-4.939055,-7.451606,-4.961061,-4.296017,-17.019510,-17.098951,-16.871405,-16.965723,6
46398793,-11.508226,-13.213253,-1.705027,12.360740,-4.901600,-7.459140,-4.987097,-4.342890,-17.060280,-17.139339,-16.911554,-17.006063,6
46400791,-11.490059,-13.209200,-1.719141,12.349629,-4.885459,-7.464170,-4.998493,-4.369259,-17.086124,-17.165804,-16.937923,-17.032146,6
46402789,-11.497927,-13.210106,-1.712179,12.354016,-4.892874,-7.461143,-4.995918,-4.368496,-17.089176,-17.168427,-16.941023,-17.034292,6
